player_id,goals_total,assists_total,yellow_cards,red_cards,player_name,date_of_birth,sub_position,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,bmi,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,age,position,market_value_eur,market_value_yoy_change,market_value_yoy_pct_change,minutes_played_season,goal_involvement_per_90,defensive_actions_per_90,sb_pass_accuracy,season_days_injured,injury_risk_score,availability_index,fan_sentiment,media_sentiment,overall_sentiment,sentiment_yoy_change
297212,1,0,2,1,Joe Rodon,22-10-1997,Centre-Back,0,2022,FIFA World Cup_2022,3,0,0,0,0.0,162,147,3,3,0,98,22.82960906,0,0,0.0,0,0,25,Defender,7000000,0,0.0,1868,0.048179872,0.048179872,0.964285714,0,0.0,1.0,0.294268282,-0.322226457,-0.013979087,-0.072033468
297212,1,0,2,1,Joe Rodon,22-10-1997,Centre-Back,0,2022,Ligue 1_2022/2023,1,0,0,0,0.0,28,27,0,1,0,95,22.82960906,0,0,0.0,0,0,25,Defender,7000000,-3000000,-0.3,1868,0.048179872,0.289079229,0.907407407,0,0.0,1.0,-0.172308195,0.288416957,0.058054381,-0.156112979
297212,1,0,2,1,Joe Rodon,22-10-1997,Centre-Back,0,2022,Ligue 1_2022/2023,1,0,0,0,0.0,28,27,0,1,0,95,22.82960906,0,0,0.0,0,0,25,Defender,7000000,0,0.0,1868,0.048179872,0.048179872,0.964285714,0,0.0,1.0,0.294268282,-0.322226457,-0.013979087,-0.072033468
297583,2,3,2,0,Woo-yeong Jeong,20-09-1999,Attacking Midfield,0,2022,FIFA World Cup_2022,1,0,0,1,0.03008143,16,13,0,0,0,47,22.82960906,0,0,0.0,0,0,23,Midfield,3500000,0,0.0,1041,0.432276657,0.0,0.8125,0,0.0,1.0,0.375451612,0.41106397,0.393257791,0.0
297583,2,3,1,0,Woo-yeong Jeong,20-09-1999,Attacking Midfield,3800000,2023,1. Bundesliga_2023/2024,2,0,0,0,0.0,16,9,0,0,1,94,22.82960906,0,0,0.0,0,0,24,Midfield,3500000,0,0.0,715,0.629370629,0.0,0.5625,0,0.0,1.0,0.027936252,0.530805569,0.27937091,-0.113886881
298091,0,1,2,0,Harry Souttar,22-10-1998,Centre-Back,17000000,2022,FIFA World Cup_2022,4,0,0,1,0.06809473,163,135,7,3,0,96,22.82960906,0,0,0.0,0,0,24,Defender,15000000,0,0.0,991,0.090817356,0.908173562,0.828220859,0,0.0,1.0,0.235243703,0.041700429,0.138472066,0.0
300716,2,5,5,0,Kieran Tierney,05-06-1997,Left-Back,0,2020,UEFA Euro_2020,2,0,0,1,0.013106313,89,71,1,4,0,93,22.82960906,96,421,2.964285714,-13,1,23,Defender,32000000,0,0.0,2927,0.215237444,0.153741032,0.797752809,83,0.291628785,0.77260274,-0.273414338,-0.339164094,-0.306289216,0.0
300716,0,0,0,0,Kieran Tierney,05-06-1997,Left-Back,0,2024,UEFA Euro_2024,2,0,0,0,0.0,93,71,2,0,0,76,22.82960906,0,0,0.0,0,0,27,Defender,10000000,-22000000,-0.6875,286,0.0,0.629370629,0.76344086,0,0.0,1.0,-0.226199373,0.06106338,-0.082567996,0.22372122
301841,0,1,1,0,Julien Begue,08-08-1993,Centre-Forward,0,2015,Ligue 1_2015/2016,3,0,0,2,0.481059667,17,8,0,0,3,93,22.08911614,0,0,0.0,0,0,22,Attack,300000,0,0.0,43,2.093023256,0.0,0.470588235,0,0.0,1.0,0.332196905,-0.020010381,0.156093262,0.0
303116,5,3,8,1,Gaetano Castrovilli,17-02-1997,Central Midfield,0,2020,UEFA Euro_2020,1,0,0,0,0.0,3,3,0,0,0,92,22.08911614,0,0,0.0,0,0,23,Midfield,20000000,0,0.0,2588,0.27820711,0.0,1.0,0,0.0,1.0,-0.159349218,-0.282839597,-0.221094408,0.0
303259,11,2,2,0,Dodi Lukébakio,24-09-1997,Right Winger,0,2024,UEFA Euro_2024,3,0,0,3,0.122857644,30,25,1,0,2,96,23.05456246,0,0,0.0,0,0,27,Attack,25000000,0,0.0,2621,0.446394506,0.034338039,0.833333333,0,0.0,1.0,0.269412378,0.198419993,0.233916186,0.0
303414,2,0,0,0,Julien Romain,23-02-1996,Centre-Forward,0,2015,Ligue 1_2015/2016,5,2,0,2,0.43051004,44,28,2,1,0,92,23.05456246,0,0,0.0,0,0,19,Attack,300000,0,0.0,160,1.125,1.6875,0.636363636,0,0.0,1.0,0.545306751,0.121527115,0.333416933,0.0
305415,6,1,4,0,Artem Besedin,31-03-1996,Centre-Forward,0,2020,UEFA Euro_2020,3,0,0,0,0.0,10,8,0,0,0,100,23.05456246,0,0,0.0,0,0,24,Attack,2000000,0,0.0,1510,0.417218543,0.0,0.8,0,0.0,1.0,0.270478387,0.15745855,0.213968468,0.0
305947,6,4,5,0,Albert Gudmundsson,15-06-1997,Second Striker,1800000,2018,FIFA World Cup_2018,1,0,0,0,0.0,2,0,0,0,0,91,23.05456246,0,0,0.0,0,0,21,Attack,2500000,0,0.0,1413,0.636942675,0.0,0.0,0,0.0,1.0,0.591123522,-0.106528646,0.242297438,0.0
306024,18,5,3,0,Dominic Calvert-Lewin,16-03-1997,Centre-Forward,0,2020,UEFA Euro_2020,2,0,0,0,0.0,3,2,0,0,0,93,23.05456246,0,0,0.0,0,0,23,Attack,45000000,0,0.0,3088,0.670336788,0.0,0.666666667,0,0.0,1.0,0.107100553,0.271482802,0.189291677,0.0
306186,0,0,0,0,Jean Ambrose,27-09-1993,Centre-Back,0,2015,Ligue 1_2015/2016,1,0,0,0,0.0,1,1,0,0,0,93,23.05456246,0,0,0.0,0,0,22,Defender,100000,0,0.0,1,0.0,0.0,1.0,0,0.0,1.0,0.172987819,0.615920706,0.394454262,0.0
306191,1,5,0,0,Jason Berthomier,06-01-1990,Attacking Midfield,0,2021,Ligue 1_2021/2022,1,0,0,2,0.129247978,38,28,1,0,0,66,23.05456246,0,0,0.0,0,0,31,Midfield,1200000,0,0.0,1745,0.309455587,0.051575931,0.736842105,0,0.0,1.0,0.502824678,0.513150766,0.507987722,0.0
306330,1,0,1,0,Yassine Meriah,02-07-1993,Centre-Back,0,2018,FIFA World Cup_2018,3,0,0,0,0.0,186,164,1,6,0,93,23.05456246,0,0,0.0,0,0,25,Defender,2000000,0,0.0,2162,0.041628122,0.291396855,0.88172043,0,0.0,1.0,0.117535976,0.312274547,0.214905261,0.0
307058,31,11,10,0,Mehdi Taremi,18-07-1992,Centre-Forward,0,2022,FIFA World Cup_2022,3,2,1,6,1.37814372,82,60,2,2,1,102,23.05456246,0,0,0.0,0,0,30,Attack,18000000,0,0.0,3576,1.05704698,0.100671141,0.731707317,0,0.0,1.0,0.371647274,0.603665337,0.487656306,0.0
307924,0,0,0,0,Mergim Berisha,11-05-1998,Centre-Forward,18000000,2023,1. Bundesliga_2023/2024,1,0,0,0,0.0,1,0,0,0,0,93,22.77984758,0,0,0.0,0,0,25,Attack,10000000,0,0.0,340,0.0,0.0,0.0,0,0.0,1.0,-0.030353111,0.382458338,0.176052614,0.0
308133,2,1,0,0,Ado Onaiwu,08-11-1995,Centre-Forward,0,2022,Ligue 1_2022/2023,2,0,0,2,0.119398266,15,11,0,0,0,91,22.77984758,0,0,0.0,0,0,27,Attack,1500000,0,0.0,1067,0.253045923,0.0,0.733333333,0,0.0,1.0,0.496930095,-0.018904849,0.239012623,0.0
308278,0,0,1,0,Rey Manaj,24-02-1997,Centre-Forward,0,2015,Serie A_2015/2016,4,0,0,2,0.16701221,8,7,0,0,0,94,22.77984758,0,0,0.0,0,0,18,Attack,800000,0,0.0,131,0.0,0.0,0.875,0,0.0,1.0,0.52228056,-0.053791637,0.234244461,0.0
308278,10,5,7,0,Rey Manaj,24-02-1997,Centre-Forward,0,2024,UEFA Euro_2024,3,0,0,2,0.215711095,26,16,0,1,0,94,22.77984758,0,0,0.0,0,0,27,Attack,3500000,2700000,3.375,1770,0.762711864,0.050847458,0.615384615,0,0.0,1.0,0.262776039,0.291948755,0.277362397,0.043117935
309400,6,8,3,0,Kai Havertz,11-06-1999,Centre-Forward,80000000,2020,UEFA Euro_2020,4,2,0,11,2.538053865,117,96,1,0,2,92,22.77984758,0,0,0.678571429,19,0,21,Attack,70000000,0,0.0,2454,0.513447433,0.036674817,0.820512821,19,0.265460081,0.947945205,0.441185175,0.409660071,0.425422623,0.0
309400,9,1,5,0,Kai Havertz,11-06-1999,Centre-Forward,0,2022,FIFA World Cup_2022,2,2,0,5,1.155300964,33,26,1,1,0,99,22.77984758,0,0,0.0,0,0,23,Attack,55000000,-15000000,-0.214285714,3421,0.26308097,0.052616194,0.787878788,0,0.0,1.0,-0.118420891,-0.057266114,-0.087843502,-0.513266126
309400,15,5,6,0,Kai Havertz,11-06-1999,Centre-Forward,0,2024,UEFA Euro_2024,5,2,1,19,3.778438677,114,95,2,1,3,94,22.77984758,0,0,0.0,0,0,25,Attack,70000000,15000000,0.272727273,2776,0.648414986,0.097262248,0.833333333,0,0.0,1.0,0.259684222,0.4736658,0.366675011,0.454518514
313094,0,0,4,0,Jordan Lotomba,29-09-1998,Right-Back,0,2021,Ligue 1_2021/2022,2,0,0,0,0.0,36,31,5,2,1,93,21.2231405,0,0,0.0,0,0,23,Defender,7000000,0,0.0,1780,0.0,0.353932584,0.861111111,0,0.0,1.0,0.121785702,-0.037276156,0.042254773,0.0
313094,0,2,4,0,Jordan Lotomba,29-09-1998,Right-Back,0,2022,Ligue 1_2022/2023,1,0,0,0,0.0,3,3,2,0,0,91,21.2231405,0,0,0.0,0,0,24,Defender,8000000,1000000,0.142857143,2457,0.073260073,0.073260073,1.0,0,0.0,1.0,0.277751257,0.161255514,0.219503385,0.177248612
314295,0,0,1,0,Reece Oxford,16-12-1998,Centre-Back,0,2015,Premier League_2015/2016,7,0,0,1,0.07030312,57,47,6,6,0,96,20.99723144,0,0,66.0,66,1,17,Defender,1500000,0,0.0,495,0.0,2.181818182,0.824561404,66,0.316006752,0.819178082,0.278319272,0.257662871,0.267991072,0.0
314353,3,2,6,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2017,Champions League_2017/2018,1,0,0,1,0.03727715,44,21,2,0,0,90,22.47920185,0,0,0.0,0,0,19,Defender,25000000,0,0.0,2654,0.169555388,0.067822155,0.477272727,0,0.0,1.0,0.034498579,0.076035305,0.055266942,0.0
314353,1,16,3,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2018,Champions League_2018/2019,1,0,0,1,0.006203256,47,17,2,0,0,94,22.47920185,0,0,0.0,0,0,20,Defender,80000000,55000000,2.2,3388,0.451593861,0.053128689,0.361702128,0,0.0,1.0,0.397691408,0.390706975,0.394199191,0.338932249
314353,1,16,3,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2018,Champions League_2018/2019,1,0,0,1,0.006203256,47,17,2,0,0,94,22.47920185,0,0,0.0,0,0,20,Defender,80000000,0,0.0,3388,0.451593861,0.053128689,0.787878788,0,0.0,1.0,0.658865778,0.738891143,0.69887846,0.304679269
314353,1,16,3,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2018,FIFA World Cup_2018,1,0,0,1,0.06266041,66,52,0,2,1,77,22.47920185,0,0,0.0,0,0,20,Defender,80000000,55000000,2.2,3388,0.451593861,0.053128689,0.361702128,0,0.0,1.0,0.397691408,0.390706975,0.394199191,0.338932249
314353,1,16,3,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2018,FIFA World Cup_2018,1,0,0,1,0.06266041,66,52,0,2,1,77,22.47920185,0,0,0.0,0,0,20,Defender,80000000,0,0.0,3388,0.451593861,0.053128689,0.787878788,0,0.0,1.0,0.658865778,0.738891143,0.69887846,0.304679269
314353,4,13,7,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2022,FIFA World Cup_2022,1,0,0,0,0.0,23,21,0,1,0,93,22.47920185,0,0,0.0,0,0,24,Defender,65000000,-15000000,-0.1875,3835,0.398956975,0.023468057,0.913043478,0,0.0,1.0,0.269412204,0.369886853,0.319649529,-0.379228932
314353,3,7,4,0,Trent Alexander-Arnold,07-10-1998,Right-Back,0,2024,UEFA Euro_2024,4,1,0,5,0.908294187,102,87,1,2,0,127,22.47920185,0,0,0.0,0,0,26,Defender,75000000,10000000,0.153846154,2869,0.313698153,0.094109446,0.852941176,0,0.0,1.0,0.820452863,0.183371941,0.501912402,0.182262873
314398,7,4,2,0,Jae-sung Lee,10-08-1992,Attacking Midfield,0,2022,FIFA World Cup_2022,3,0,0,1,0.021393217,96,84,8,3,2,73,22.47920185,0,0,0.0,0,0,30,Midfield,4000000,0,0.0,2014,0.491559086,0.491559086,0.875,0,0.0,1.0,0.186576323,-0.018540628,0.084017848,0.0
314398,6,4,6,0,Jae-sung Lee,10-08-1992,Attacking Midfield,0,2023,1. Bundesliga_2023/2024,2,0,0,2,0.425109445,62,48,2,4,1,94,22.47920185,0,0,0.0,0,0,31,Midfield,2500000,-1500000,-0.375,2267,0.397000441,0.238200265,0.774193548,0,0.0,1.0,0.247859315,0.52909222,0.388475767,0.30445792
314875,9,7,0,0,Jarrod Bowen,20-12-1996,Right Winger,0,2024,UEFA Euro_2024,2,0,0,0,0.0,16,10,0,0,0,93,22.47920185,0,0,0.0,0,0,28,Attack,45000000,0,0.0,2539,0.567152422,0.0,0.625,0,0.0,1.0,0.455642053,0.548990325,0.502316189,0.0
314940,2,4,8,0,Dimitri Liénard,13-02-1988,Left Midfield,0,2021,Ligue 1_2021/2022,1,0,1,1,0.029935298,46,37,3,0,0,91,22.47920185,0,0,0.0,0,0,33,Midfield,700000,0,0.0,2046,0.263929619,0.131964809,0.804347826,0,0.0,1.0,0.222082757,-0.243106336,-0.010511789,0.0
314940,0,0,4,0,Dimitri Liénard,13-02-1988,Left Midfield,0,2022,Ligue 1_2022/2023,1,0,0,1,0.07747305,22,20,2,0,1,88,22.47920185,0,0,0.0,0,0,34,Midfield,500000,-200000,-0.285714286,1544,0.0,0.116580311,0.909090909,0,0.0,1.0,0.068878964,-0.003070003,0.03290448,0.04341627
315125,2,6,3,0,Javairô Dilrosun,22-06-1998,Right Winger,0,2021,Ligue 1_2021/2022,1,0,0,0,0.0,7,6,0,0,1,91,22.47920185,0,0,0.0,0,0,23,Attack,6000000,0,0.0,1902,0.378548896,0.0,0.857142857,0,0.0,1.0,0.057773343,0.396262893,0.227018118,0.0
315145,1,1,9,0,Azor Matusiwa,28-04-1998,Defensive Midfield,4000000,2021,Ligue 1_2021/2022,1,0,0,0,0.0,42,38,0,1,1,45,22.47920185,0,0,0.0,0,0,23,Midfield,7000000,0,0.0,2738,0.065741417,0.032870709,0.904761905,0,0.0,1.0,0.505810513,0.24413356,0.374972037,0.0
315145,0,0,4,0,Azor Matusiwa,28-04-1998,Defensive Midfield,0,2022,Ligue 1_2022/2023,1,0,0,0,0.0,71,66,1,2,0,95,22.47920185,0,0,0.0,0,0,24,Midfield,7500000,500000,0.071428571,2493,0.0,0.108303249,0.929577465,0,0.0,1.0,0.38047359,0.268851179,0.324662385,-0.050309652
315291,15,3,1,0,Haji Wright,27-03-1998,Centre-Forward,0,2022,FIFA World Cup_2022,4,1,0,7,0.658172932,27,20,2,0,0,99,22.47920185,0,0,0.0,0,0,24,Attack,6000000,0,0.0,2375,0.682105263,0.075789474,0.740740741,0,0.0,1.0,-0.18675577,0.234706524,0.023975377,0.0
315332,1,1,3,0,Aymen Barkok,21-05-1998,Attacking Midfield,0,2023,1. Bundesliga_2023/2024,1,0,0,1,0.053944573,18,15,1,0,0,93,22.47920185,0,0,0.0,0,0,25,Midfield,1000000,0,0.0,460,0.391304348,0.195652174,0.833333333,0,0.0,1.0,1.0,0.028096086,0.514048043,0.0
315568,0,0,1,0,Lorenzo Di Livio,11-01-1997,Attacking Midfield,0,2015,Serie A_2015/2016,1,0,0,0,0.0,8,8,0,0,0,92,22.47920185,0,0,0.0,0,0,18,Midfield,150000,0,0.0,20,0.0,0.0,1.0,0,0.0,1.0,-0.245371822,0.178656164,-0.033357829,0.0
315604,0,0,0,0,Diadié Samassékou,11-01-1996,Defensive Midfield,0,2023,African Cup of Nations_2023,3,0,1,0,0.0,90,84,10,9,1,101,22.47920185,0,0,0.0,0,0,27,Midfield,2000000,0,0.0,89,0.0,19.21348315,0.933333333,0,0.0,1.0,0.213399182,0.19138168,0.202390431,0.0
315779,2,0,1,0,Christian Pulisic,18-09-1998,Right Winger,0,2015,1. Bundesliga_2015/2016,9,2,0,8,0.96926095,190,143,9,3,7,93,22.47920185,0,0,0.0,0,0,17,Attack,1000000,0,0.0,433,0.415704388,2.494226328,0.752631579,0,0.0,1.0,0.327270689,0.452369629,0.389820159,0.0
315779,1,2,1,0,Christian Pulisic,18-09-1998,Right Winger,0,2022,FIFA World Cup_2022,4,1,2,9,1.138087093,139,84,1,0,6,99,22.47920185,0,0,0.0,0,0,24,Attack,25000000,24000000,5.0,923,0.292524377,0.097508126,0.604316547,0,0.0,1.0,0.126042135,0.513224907,0.319633521,-0.070186638
315779,15,10,3,0,Christian Pulisic,18-09-1998,Right Winger,0,2024,Copa America_2024,3,1,1,7,0.374481272,102,65,5,1,3,95,22.47920185,0,0,0.0,0,0,26,Attack,50000000,25000000,1.0,2887,0.779355733,0.187045376,0.637254902,0,0.0,1.0,0.705166618,0.717389579,0.711278099,0.391644578
315850,0,0,0,0,Marco Tumminello,06-11-1998,Centre-Forward,0,2015,Serie A_2015/2016,1,0,0,0,0.0,0,0,0,0,0,93,23.6247953,0,0,0.0,0,0,17,Attack,150000,0,0.0,1,0.0,0.0,0.0,0,0.0,1.0,0.244587432,-0.136373167,0.054107132,0.0
315853,0,4,8,0,Alessandro Bastoni,13-04-1999,Centre-Back,0,2020,UEFA Euro_2020,1,0,0,0,0.0,83,78,1,0,0,92,23.6247953,0,0,0.0,0,0,21,Defender,60000000,0,0.0,3488,0.103211009,0.025802752,0.939759036,0,0.0,1.0,-0.322005137,-0.371101474,-0.346553305,0.0
315858,0,0,3,0,Gianluigi Donnarumma,25-02-1999,Goalkeeper,0,2015,Serie A_2015/2016,30,0,0,0,0.0,908,632,0,0,0,95,23.6247953,0,0,0.0,0,0,16,Goalkeeper,8000000,0,0.0,2749,0.0,0.0,0.696035242,0,0.0,1.0,-0.09708661,0.199982605,0.051447997,0.0
315858,0,0,3,0,Gianluigi Donnarumma,25-02-1999,Goalkeeper,0,2020,UEFA Euro_2020,7,0,0,0,0.0,243,201,0,0,0,127,23.6247953,0,0,0.0,0,0,21,Goalkeeper,60000000,52000000,5.0,4350,0.0,0.0,0.827160494,0,0.0,1.0,0.208331653,0.381112823,0.294722238,0.243274241
315858,0,0,5,0,Gianluigi Donnarumma,25-02-1999,Goalkeeper,0,2021,Ligue 1_2021/2022,13,0,0,0,0.0,360,324,0,0,1,95,23.6247953,0,0,0.0,0,0,22,Goalkeeper,50000000,-10000000,-0.166666667,1980,0.0,0.0,0.9,0,0.0,1.0,0.67529602,0.151418324,0.413357172,0.118634934
315858,0,0,3,0,Gianluigi Donnarumma,25-02-1999,Goalkeeper,0,2022,Ligue 1_2022/2023,32,0,0,0,0.0,779,675,0,0,2,96,23.6247953,0,0,0.0,0,0,23,Goalkeeper,45000000,-5000000,-0.1,4220,0.0,0.0,0.866495507,0,0.0,1.0,-0.17630042,0.240774283,0.032236932,-0.38112024
315858,0,0,2,0,Gianluigi Donnarumma,25-02-1999,Goalkeeper,0,2024,UEFA Euro_2024,4,0,0,0,0.0,101,85,0,0,0,95,23.6247953,0,0,0.0,0,0,25,Goalkeeper,35000000,-10000000,-0.222222222,2932,0.0,0.0,0.841584158,0,0.0,1.0,-0.198353554,0.266648419,0.034147432,0.001910501
315867,0,0,0,0,Gianluca Scamacca,01-01-1999,Centre-Forward,0,2024,UEFA Euro_2024,4,0,0,6,0.53312035,52,35,0,2,1,96,23.6247953,0,0,0.0,0,0,25,Attack,24000000,0,0.0,5,0.0,36.0,0.673076923,0,0.0,1.0,0.146809964,0.43929099,0.293050477,0.0
315969,6,2,7,0,Scott McTominay,08-12-1996,Central Midfield,0,2020,UEFA Euro_2020,3,0,0,3,0.25048332,120,106,6,8,3,94,23.6247953,80,298,0.53125,-63,0,24,Midfield,35000000,0,0.0,3263,0.220655838,0.386147717,0.883333333,17,0.228172651,0.953424658,-0.211539839,-0.153896967,-0.182718403,0.0
315969,7,4,3,0,Scott McTominay,08-12-1996,Central Midfield,30500000,2024,UEFA Euro_2024,3,1,0,4,0.245582371,60,42,4,2,0,98,23.6247953,0,0,0.0,0,0,28,Midfield,40000000,5000000,0.142857143,2391,0.414052698,0.225846926,0.7,0,0.0,1.0,0.67698785,-0.006818535,0.335084658,0.517803061
316264,7,9,4,0,Martin Ødegaard,17-12-1998,Attacking Midfield,0,2019,La Liga_2019/2020,2,0,0,6,0.239903341,119,99,1,0,4,94,22.63310314,0,0,0.0,0,0,21,Midfield,45000000,0,0.0,2934,0.490797546,0.030674847,0.831932773,0,0.0,1.0,0.238326801,0.283132121,0.260729461,0.0
317482,1,0,8,0,Marko Rog,19-07-1995,Central Midfield,0,2018,La Liga_2018/2019,1,0,0,1,0.021652868,29,24,2,1,0,61,22.63310314,0,0,0.0,0,0,23,Midfield,6000000,0,0.0,805,0.111801242,0.335403727,0.827586207,0,0.0,1.0,-0.334820419,0.249842491,-0.042488964,0.0
318204,0,2,7,0,David Raum,22-04-1998,Left-Back,26000000,2022,FIFA World Cup_2022,3,0,1,0,0.0,193,151,9,6,2,95,25.54085276,0,0,0.0,0,0,24,Defender,14000000,0,0.0,2485,0.072434608,0.543259557,0.78238342,0,0.0,1.0,-0.137558599,0.401644103,0.132042752,0.0
318204,3,13,8,0,David Raum,22-04-1998,Left-Back,0,2023,1. Bundesliga_2023/2024,2,0,1,0,0.0,137,100,5,4,1,94,25.54085276,0,0,0.0,0,0,25,Defender,20000000,6000000,0.428571429,3555,0.405063291,0.227848101,0.729927007,0,0.0,1.0,-0.016166217,0.095234741,0.039534262,-0.09250849
318204,1,5,5,0,David Raum,22-04-1998,Left-Back,0,2024,UEFA Euro_2024,3,0,1,1,0.024444293,102,78,4,0,2,92,25.54085276,0,0,0.0,0,0,26,Defender,25000000,5000000,0.25,2120,0.254716981,0.169811321,0.764705882,0,0.0,1.0,0.224933834,0.090334216,0.157634025,0.118099763
318470,0,0,0,0,Matvey Safonov,25-02-1999,Goalkeeper,0,2020,UEFA Euro_2020,2,0,0,0,0.0,52,37,0,0,0,96,25.54085276,0,0,0.0,0,0,21,Goalkeeper,14000000,0,0.0,2430,0.0,0.0,0.711538462,0,0.0,1.0,0.25492379,0.155092375,0.205008083,0.0
318507,0,0,0,0,Paul Bernardoni,18-04-1997,Goalkeeper,0,2015,Ligue 1_2015/2016,21,0,0,0,0.0,674,329,0,0,0,96,25.54085276,0,0,0.0,0,0,18,Goalkeeper,1250000,0,0.0,1890,0.0,0.0,0.488130564,0,0.0,1.0,0.070106984,0.135814169,0.102960577,0.0
318507,0,0,0,0,Paul Bernardoni,18-04-1997,Goalkeeper,0,2021,Ligue 1_2021/2022,1,0,0,0,0.0,21,12,0,0,0,92,25.54085276,0,0,0.0,0,0,24,Goalkeeper,7000000,5750000,4.6,2880,0.0,0.0,0.571428571,0,0.0,1.0,0.603775062,0.458688383,0.531231723,0.428271146
318507,0,0,0,0,Paul Bernardoni,18-04-1997,Goalkeeper,0,2022,Ligue 1_2022/2023,2,0,0,0,0.0,32,24,0,0,0,93,25.54085276,0,0,0.0,0,0,25,Goalkeeper,2500000,-4500000,-0.642857143,2430,0.0,0.0,0.75,0,0.0,1.0,0.495157573,-0.037214314,0.228971629,-0.302260093
318508,1,0,5,0,Olivier Boscagli,18-11-1997,Centre-Back,0,2015,Ligue 1_2015/2016,11,1,0,2,0.343099818,527,437,21,11,3,93,25.54085276,0,0,0.0,0,0,18,Defender,1000000,0,0.0,774,0.11627907,3.720930233,0.829222011,0,0.0,1.0,0.029442022,0.138079494,0.083760758,0.0
318528,11,12,3,1,Marcus Thuram,06-08-1997,Centre-Forward,0,2020,UEFA Euro_2020,1,1,0,1,0.7835,3,2,0,0,1,125,25.54085276,0,0,0.0,0,0,23,Attack,35000000,0,0.0,2515,0.82306163,0.0,0.666666667,0,0.0,1.0,0.235504098,-0.273907242,-0.019201572,0.0
318528,16,7,3,0,Marcus Thuram,06-08-1997,Centre-Forward,0,2022,FIFA World Cup_2022,5,0,2,1,0.115658596,45,32,3,2,4,119,25.54085276,0,0,0.0,0,0,25,Attack,32000000,-3000000,-0.085714286,2698,0.767234989,0.166790215,0.711111111,0,0.0,1.0,0.430369036,-0.149827948,0.140270544,0.159472116
318528,17,9,2,0,Marcus Thuram,06-08-1997,Centre-Forward,0,2024,UEFA Euro_2024,4,0,0,12,1.178653634,55,46,1,2,1,120,25.54085276,0,0,0.0,0,0,27,Attack,75000000,43000000,1.34375,2893,0.808848946,0.093328725,0.836363636,0,0.0,1.0,0.656544016,0.575042291,0.615793153,0.47552261
319160,6,3,7,0,Jakub Jankto,19-01-1996,Left Midfield,0,2020,UEFA Euro_2020,5,0,0,3,0.178497103,107,80,1,2,1,95,25.54085276,0,0,0.0,0,0,24,Midfield,11000000,0,0.0,2525,0.320792079,0.106930693,0.747663551,0,0.0,1.0,-0.217878507,-0.070618647,-0.144248577,0.0
319301,5,2,3,0,Daniel James,10-11-1997,Right Winger,0,2020,UEFA Euro_2020,4,0,0,4,0.216348559,72,53,4,1,7,93,25.54085276,19,65,1.6875,8,0,23,Attack,18000000,0,0.0,1452,0.433884298,0.309917355,0.736111111,27,0.265902758,0.926027397,0.021046981,0.322988517,0.172017749,0.0
319301,3,1,0,0,Daniel James,10-11-1997,Right Winger,0,2022,FIFA World Cup_2022,3,0,0,0,0.0,34,23,2,1,0,97,25.54085276,0,0,0.0,0,0,25,Attack,12000000,-6000000,-0.333333333,908,0.396475771,0.297356828,0.676470588,0,0.0,1.0,0.139090879,0.390130911,0.264610895,0.092593146
319859,6,6,5,0,Mathias Jensen,01-01-1996,Central Midfield,0,2022,FIFA World Cup_2022,2,0,0,2,0.048329171,68,53,2,0,1,95,20.76837847,0,0,0.0,0,0,26,Midfield,22000000,0,0.0,2976,0.362903226,0.060483871,0.779411765,0,0.0,1.0,0.249857842,0.579014877,0.414436359,0.0
320141,1,0,4,0,Çağlar Söyüncü,23-05-1996,Centre-Back,0,2020,UEFA Euro_2020,3,0,0,1,0.038008016,175,162,5,3,0,94,20.76837847,0,0,0.0,0,0,24,Defender,45000000,0,0.0,2473,0.036393045,0.291144359,0.925714286,0,0.0,1.0,0.331222229,0.227557704,0.279389966,0.0
320748,10,7,4,0,Sebastian Szymański,10-05-1999,Attacking Midfield,0,2022,FIFA World Cup_2022,2,0,0,0,0.0,40,27,3,1,2,71,22.00596606,0,0,0.0,0,0,23,Midfield,18000000,0,0.0,2812,0.544096728,0.12802276,0.675,0,0.0,1.0,0.649368684,0.342307606,0.495838145,0.0
320748,6,9,4,0,Sebastian Szymański,10-05-1999,Attacking Midfield,0,2024,UEFA Euro_2024,2,0,0,1,0.054202277,35,28,4,4,0,67,22.00596606,0,0,0.0,0,0,25,Midfield,17000000,-1000000,-0.055555556,3263,0.413729697,0.220655838,0.8,0,0.0,1.0,0.408570313,0.494268808,0.45141956,-0.044418585
321204,0,1,1,0,Michal Sadílek,31-05-1999,Central Midfield,0,2020,UEFA Euro_2020,1,0,0,0,0.0,1,1,0,0,0,95,22.00596606,0,0,0.0,0,0,21,Midfield,2300000,0,0.0,453,0.198675497,0.0,1.0,0,0.0,1.0,0.486426498,0.509289641,0.497858069,0.0
